Date,Store,Category,Sales,Units_Sold,Promotion
21-01-2022,KPN Fresh J.P.Nagar,Frozen Foods,6222.25,24,1
21-01-2022,KPN Fresh BTM Layout (2nd Stage),Fruits and vegetables,5413.15,21,0
21-01-2022,KPN Fresh BTM Layout (2nd Stage),Dairy & Eggs,4427.35,17,0
21-01-2022,KPN Fresh BTM Layout (2nd Stage),Staples & Grains,5301.65,21,0
21-01-2022,KPN Fresh BTM Layout (2nd Stage),Frozen Foods,5791.25,23,0
22-01-2022,KPN Fresh Giri Nagar,Fruits and vegetables,5449.3,21,0
22-01-2022,KPN Fresh Giri Nagar,Dairy & Eggs,5376.1,21,1
22-01-2022,KPN Fresh Giri Nagar,Staples & Grains,5468.25,21,0
22-01-2022,KPN Fresh Giri Nagar,Frozen Foods,5231.9,20,0
22-01-2022,KPN Fresh R.R.Nagar-,Fruits and vegetables,5621.45,22,1
22-01-2022,KPN Fresh R.R.Nagar-,Dairy & Eggs,5358.55,21,1
22-01-2022,KPN Fresh R.R.Nagar-,Staples & Grains,5817.15,23,0
22-01-2022,KPN Fresh R.R.Nagar-,Frozen Foods,5077.2,20,0
22-01-2022,KPN Fresh J.P.Nagar,Fruits and vegetables,5830.95,23,0
22-01-2022,KPN Fresh J.P.Nagar,Dairy & Eggs,5683.1,22,0
22-01-2022,KPN Fresh J.P.Nagar,Staples & Grains,5242,20,1
22-01-2022,KPN Fresh J.P.Nagar,Frozen Foods,5860.95,23,1
22-01-2022,KPN Fresh BTM Layout (2nd Stage),Fruits and vegetables,5144.15,20,0
22-01-2022,KPN Fresh BTM Layout (2nd Stage),Dairy & Eggs,4896.6,19,1
22-01-2022,KPN Fresh BTM Layout (2nd Stage),Staples & Grains,4851.25,19,0
22-01-2022,KPN Fresh BTM Layout (2nd Stage),Frozen Foods,5510.8,22,0
23-01-2022,KPN Fresh Giri Nagar,Fruits and vegetables,5193.8,20,0
23-01-2022,KPN Fresh Giri Nagar,Dairy & Eggs,4980.3,19,0
23-01-2022,KPN Fresh Giri Nagar,Staples & Grains,4843.35,19,0
23-01-2022,KPN Fresh Giri Nagar,Frozen Foods,4940.75,19,0
23-01-2022,KPN Fresh R.R.Nagar-,Fruits and vegetables,4974.25,19,1
23-01-2022,KPN Fresh R.R.Nagar-,Dairy & Eggs,6093.45,24,1
23-01-2022,KPN Fresh R.R.Nagar-,Staples & Grains,5673.95,22,0
23-01-2022,KPN Fresh R.R.Nagar-,Frozen Foods,5546.45,22,0
23-01-2022,KPN Fresh J.P.Nagar,Fruits and vegetables,6412.4,25,0
23-01-2022,KPN Fresh J.P.Nagar,Dairy & Eggs,4728.7,18,0
23-01-2022,KPN Fresh J.P.Nagar,Staples & Grains,5494.4,21,0
23-01-2022,KPN Fresh J.P.Nagar,Frozen Foods,5720.8,22,0
23-01-2022,KPN Fresh BTM Layout (2nd Stage),Fruits and vegetables,5907.85,23,0
23-01-2022,KPN Fresh BTM Layout (2nd Stage),Dairy & Eggs,5077.15,20,0
23-01-2022,KPN Fresh BTM Layout (2nd Stage),Staples & Grains,5821.4,23,1
23-01-2022,KPN Fresh BTM Layout (2nd Stage),Frozen Foods,5060.4,20,0
24-01-2022,KPN Fresh Giri Nagar,Fruits and vegetables,5535.45,22,1
24-01-2022,KPN Fresh Giri Nagar,Dairy & Eggs,5319.45,21,1
24-01-2022,KPN Fresh Giri Nagar,Staples & Grains,4959.25,19,0
24-01-2022,KPN Fresh Giri Nagar,Frozen Foods,6587.3,26,0
24-01-2022,KPN Fresh R.R.Nagar-,Fruits and vegetables,5792.45,23,0
24-01-2022,KPN Fresh R.R.Nagar-,Dairy & Eggs,4702.45,18,0
24-01-2022,KPN Fresh R.R.Nagar-,Staples & Grains,5285.5,21,0
24-01-2022,KPN Fresh R.R.Nagar-,Frozen Foods,5403.5,21,0
24-01-2022,KPN Fresh J.P.Nagar,Fruits and vegetables,5345.5,21,0
24-01-2022,KPN Fresh J.P.Nagar,Dairy & Eggs,5812.5,23,0
24-01-2022,KPN Fresh J.P.Nagar,Staples & Grains,5187.8,20,1
24-01-2022,KPN Fresh J.P.Nagar,Frozen Foods,4979,19,0
24-01-2022,KPN Fresh BTM Layout (2nd Stage),Fruits and vegetables,5010.55,20,0
24-01-2022,KPN Fresh BTM Layout (2nd Stage),Dairy & Eggs,4515.55,18,0
24-01-2022,KPN Fresh BTM Layout (2nd Stage),Staples & Grains,5986.85,23,0
24-01-2022,KPN Fresh BTM Layout (2nd Stage),Frozen Foods,6024.9,24,0
25-01-2022,KPN Fresh Giri Nagar,Fruits and vegetables,6161.05,24,0
25-01-2022,KPN Fresh Giri Nagar,Dairy & Eggs,5081.45,20,0
25-01-2022,KPN Fresh Giri Nagar,Staples & Grains,4862.45,19,0
25-01-2022,KPN Fresh Giri Nagar,Frozen Foods,5267.65,21,1
25-01-2022,KPN Fresh R.R.Nagar-,Fruits and vegetables,5864.55,23,0
25-01-2022,KPN Fresh R.R.Nagar-,Dairy & Eggs,6195.8,24,1
25-01-2022,KPN Fresh R.R.Nagar-,Staples & Grains,5167.95,20,1
25-01-2022,KPN Fresh R.R.Nagar-,Frozen Foods,5916.75,23,0
25-01-2022,KPN Fresh J.P.Nagar,Fruits and vegetables,5434.2,21,0
25-01-2022,KPN Fresh J.P.Nagar,Dairy & Eggs,6674.25,26,0
25-01-2022,KPN Fresh J.P.Nagar,Staples & Grains,6464.95,25,0
25-01-2022,KPN Fresh J.P.Nagar,Frozen Foods,4940.95,19,0
25-01-2022,KPN Fresh BTM Layout (2nd Stage),Fruits and vegetables,5811.25,23,0
25-01-2022,KPN Fresh BTM Layout (2nd Stage),Dairy & Eggs,4912.6,19,0
25-01-2022,KPN Fresh BTM Layout (2nd Stage),Staples & Grains,6057.75,24,1
25-01-2022,KPN Fresh BTM Layout (2nd Stage),Frozen Foods,4746.45,18,1
26-01-2022,KPN Fresh Giri Nagar,Fruits and vegetables,5718.7,22,0
26-01-2022,KPN Fresh Giri Nagar,Dairy & Eggs,4912.95,19,0
26-01-2022,KPN Fresh Giri Nagar,Staples & Grains,5932.5,23,0
26-01-2022,KPN Fresh Giri Nagar,Frozen Foods,4673.8,18,0
26-01-2022,KPN Fresh R.R.Nagar-,Fruits and vegetables,5269.25,21,0
26-01-2022,KPN Fresh R.R.Nagar-,Dairy & Eggs,5451.75,21,0
26-01-2022,KPN Fresh R.R.Nagar-,Staples & Grains,5140.85,20,0
26-01-2022,KPN Fresh R.R.Nagar-,Frozen Foods,5797.7,23,0
26-01-2022,KPN Fresh J.P.Nagar,Fruits and vegetables,5990.4,23,0
26-01-2022,KPN Fresh J.P.Nagar,Dairy & Eggs,5619.35,22,1
26-01-2022,KPN Fresh J.P.Nagar,Staples & Grains,6538.65,26,0
26-01-2022,KPN Fresh J.P.Nagar,Frozen Foods,5231,20,0
26-01-2022,KPN Fresh BTM Layout (2nd Stage),Fruits and vegetables,5819.3,23,0
26-01-2022,KPN Fresh BTM Layout (2nd Stage),Dairy & Eggs,5207.2,20,0
26-01-2022,KPN Fresh BTM Layout (2nd Stage),Staples & Grains,5803.95,23,0
26-01-2022,KPN Fresh BTM Layout (2nd Stage),Frozen Foods,5784.15,23,0
27-01-2022,KPN Fresh Giri Nagar,Fruits and vegetables,4779.3,19,1
27-01-2022,KPN Fresh Giri Nagar,Dairy & Eggs,5489.75,21,1
27-01-2022,KPN Fresh Giri Nagar,Staples & Grains,5375.1,21,0
27-01-2022,KPN Fresh Giri Nagar,Frozen Foods,5514.25,22,1
27-01-2022,KPN Fresh R.R.Nagar-,Fruits and vegetables,5889.35,23,1
27-01-2022,KPN Fresh R.R.Nagar-,Dairy & Eggs,5533.1,22,0
27-01-2022,KPN Fresh R.R.Nagar-,Staples & Grains,4864.65,19,1
27-01-2022,KPN Fresh R.R.Nagar-,Frozen Foods,5657.75,22,0
27-01-2022,KPN Fresh J.P.Nagar,Fruits and vegetables,4426.95,17,0
27-01-2022,KPN Fresh J.P.Nagar,Dairy & Eggs,4583.95,18,0
27-01-2022,KPN Fresh J.P.Nagar,Staples & Grains,5526.65,22,1
27-01-2022,KPN Fresh J.P.Nagar,Frozen Foods,5525.55,22,0
27-01-2022,KPN Fresh BTM Layout (2nd Stage),Fruits and vegetables,6715.7,26,0
27-01-2022,KPN Fresh BTM Layout (2nd Stage),Dairy & Eggs,5056.35,20,0
27-01-2022,KPN Fresh BTM Layout (2nd Stage),Staples & Grains,5501.55,22,1
27-01-2022,KPN Fresh BTM Layout (2nd Stage),Frozen Foods,5721.9,22,0
28-01-2022,KPN Fresh Giri Nagar,Fruits and vegetables,5836.9,23,0
28-01-2022,KPN Fresh Giri Nagar,Dairy & Eggs,5058.1,20,0
28-01-2022,KPN Fresh Giri Nagar,Staples & Grains,6208.75,24,0
28-01-2022,KPN Fresh Giri Nagar,Frozen Foods,5614.05,22,0
28-01-2022,KPN Fresh R.R.Nagar-,Fruits and vegetables,6092.95,24,0
28-01-2022,KPN Fresh R.R.Nagar-,Dairy & Eggs,5354.65,21,0
28-01-2022,KPN Fresh R.R.Nagar-,Staples & Grains,5127.1,20,0
28-01-2022,KPN Fresh R.R.Nagar-,Frozen Foods,5585.7,22,0
28-01-2022,KPN Fresh J.P.Nagar,Fruits and vegetables,5907.4,23,1
28-01-2022,KPN Fresh J.P.Nagar,Dairy & Eggs,5333.85,21,0
28-01-2022,KPN Fresh J.P.Nagar,Staples & Grains,5041.85,20,0
28-01-2022,KPN Fresh J.P.Nagar,Frozen Foods,5044.55,20,0
28-01-2022,KPN Fresh BTM Layout (2nd Stage),Fruits and vegetables,5325.95,21,0
28-01-2022,KPN Fresh BTM Layout (2nd Stage),Dairy & Eggs,5597.7,22,0
28-01-2022,KPN Fresh BTM Layout (2nd Stage),Staples & Grains,5788.95,23,0
28-01-2022,KPN Fresh BTM Layout (2nd Stage),Frozen Foods,4824.45,19,1
29-01-2022,KPN Fresh Giri Nagar,Fruits and vegetables,5984.25,23,1
29-01-2022,KPN Fresh Giri Nagar,Dairy & Eggs,5098.4,20,0
29-01-2022,KPN Fresh Giri Nagar,Staples & Grains,6201.9,24,1
29-01-2022,KPN Fresh Giri Nagar,Frozen Foods,5534,22,0
29-01-2022,KPN Fresh R.R.Nagar-,Fruits and vegetables,5606.5,22,0
29-01-2022,KPN Fresh R.R.Nagar-,Dairy & Eggs,5688.1,22,0
29-01-2022,KPN Fresh R.R.Nagar-,Staples & Grains,6175.6,24,0
29-01-2022,KPN Fresh R.R.Nagar-,Frozen Foods,5567.4,22,0
29-01-2022,KPN Fresh J.P.Nagar,Fruits and vegetables,6337.7,25,0
29-01-2022,KPN Fresh J.P.Nagar,Dairy & Eggs,4496,17,0
29-01-2022,KPN Fresh J.P.Nagar,Staples & Grains,4726.3,18,1
29-01-2022,KPN Fresh J.P.Nagar,Frozen Foods,5238.2,20,1
29-01-2022,KPN Fresh BTM Layout (2nd Stage),Fruits and vegetables,5286.6,21,0
29-01-2022,KPN Fresh BTM Layout (2nd Stage),Dairy & Eggs,5143.25,20,0
29-01-2022,KPN Fresh BTM Layout (2nd Stage),Staples & Grains,5918.05,23,0
29-01-2022,KPN Fresh BTM Layout (2nd Stage),Frozen Foods,5354.25,21,0
30-01-2022,KPN Fresh Giri Nagar,Fruits and vegetables,5326.4,21,1
30-01-2022,KPN Fresh Giri Nagar,Dairy & Eggs,5584.55,22,0
30-01-2022,KPN Fresh Giri Nagar,Staples & Grains,6442.3,25,0
30-01-2022,KPN Fresh Giri Nagar,Frozen Foods,4588.3,18,0
30-01-2022,KPN Fresh R.R.Nagar-,Fruits and vegetables,4958.55,19,0
30-01-2022,KPN Fresh R.R.Nagar-,Dairy & Eggs,4815.6,19,0
30-01-2022,KPN Fresh R.R.Nagar-,Staples & Grains,5881.4,23,0
30-01-2022,KPN Fresh R.R.Nagar-,Frozen Foods,5448.15,21,0
30-01-2022,KPN Fresh J.P.Nagar,Fruits and vegetables,6008.3,24,0
30-01-2022,KPN Fresh J.P.Nagar,Dairy & Eggs,5600.05,22,1
30-01-2022,KPN Fresh J.P.Nagar,Staples & Grains,5427.4,21,0
30-01-2022,KPN Fresh J.P.Nagar,Frozen Foods,4637.1,18,1
30-01-2022,KPN Fresh BTM Layout (2nd Stage),Fruits and vegetables,5172.8,20,0
30-01-2022,KPN Fresh BTM Layout (2nd Stage),Dairy & Eggs,5302.4,21,1
30-01-2022,KPN Fresh BTM Layout (2nd Stage),Staples & Grains,5375.8,21,0
30-01-2022,KPN Fresh BTM Layout (2nd Stage),Frozen Foods,5254.3,21,0
31-01-2022,KPN Fresh Giri Nagar,Fruits and vegetables,6312.65,25,0
31-01-2022,KPN Fresh Giri Nagar,Dairy & Eggs,6416.9,25,0
31-01-2022,KPN Fresh Giri Nagar,Staples & Grains,5846.25,23,0
31-01-2022,KPN Fresh Giri Nagar,Frozen Foods,6113.4,24,0
31-01-2022,KPN Fresh R.R.Nagar-,Fruits and vegetables,5435,21,0
31-01-2022,KPN Fresh R.R.Nagar-,Dairy & Eggs,5623.6,22,0
31-01-2022,KPN Fresh R.R.Nagar-,Staples & Grains,5407.2,21,1
31-01-2022,KPN Fresh R.R.Nagar-,Frozen Foods,5266.6,21,0
31-01-2022,KPN Fresh J.P.Nagar,Fruits and vegetables,5589.95,22,0
31-01-2022,KPN Fresh J.P.Nagar,Dairy & Eggs,6502.8,26,0
31-01-2022,KPN Fresh J.P.Nagar,Staples & Grains,6401.6,25,0
31-01-2022,KPN Fresh J.P.Nagar,Frozen Foods,5344,21,0
31-01-2022,KPN Fresh BTM Layout (2nd Stage),Fruits and vegetables,5375.8,21,0
31-01-2022,KPN Fresh BTM Layout (2nd Stage),Dairy & Eggs,4857.65,19,1
31-01-2022,KPN Fresh BTM Layout (2nd Stage),Staples & Grains,5167.25,20,0
31-01-2022,KPN Fresh BTM Layout (2nd Stage),Frozen Foods,5548.7,22,0
01-02-2022,KPN Fresh Giri Nagar,Fruits and vegetables,5766.4,23,0
01-02-2022,KPN Fresh Giri Nagar,Dairy & Eggs,5871.75,23,0
01-02-2022,KPN Fresh Giri Nagar,Staples & Grains,5595.8,22,0
01-02-2022,KPN Fresh Giri Nagar,Frozen Foods,5874,23,0
01-02-2022,KPN Fresh R.R.Nagar-,Fruits and vegetables,5278.55,21,0
01-02-2022,KPN Fresh R.R.Nagar-,Dairy & Eggs,5777.45,23,0
01-02-2022,KPN Fresh R.R.Nagar-,Staples & Grains,5848.3,23,0
01-02-2022,KPN Fresh R.R.Nagar-,Frozen Foods,5532.1,22,0
01-02-2022,KPN Fresh J.P.Nagar,Fruits and vegetables,5981.45,23,1
01-02-2022,KPN Fresh J.P.Nagar,Dairy & Eggs,6044.45,24,1
01-02-2022,KPN Fresh J.P.Nagar,Staples & Grains,6091.3,24,0
01-02-2022,KPN Fresh J.P.Nagar,Frozen Foods,5316.7,21,1
01-02-2022,KPN Fresh BTM Layout (2nd Stage),Fruits and vegetables,5713.95,22,0
01-02-2022,KPN Fresh BTM Layout (2nd Stage),Dairy & Eggs,6063.9,24,1
01-02-2022,KPN Fresh BTM Layout (2nd Stage),Staples & Grains,5290.1,21,0
01-02-2022,KPN Fresh BTM Layout (2nd Stage),Frozen Foods,6700.45,26,0
02-02-2022,KPN Fresh Giri Nagar,Fruits and vegetables,5435.65,21,0
02-02-2022,KPN Fresh Giri Nagar,Dairy & Eggs,6201.85,24,0
02-02-2022,KPN Fresh Giri Nagar,Staples & Grains,5296.7,21,0
02-02-2022,KPN Fresh Giri Nagar,Frozen Foods,5279.45,21,0
02-02-2022,KPN Fresh R.R.Nagar-,Fruits and vegetables,5610.3,22,0
02-02-2022,KPN Fresh R.R.Nagar-,Dairy & Eggs,5955.35,23,0
02-02-2022,KPN Fresh R.R.Nagar-,Staples & Grains,5281.85,21,0
02-02-2022,KPN Fresh R.R.Nagar-,Frozen Foods,5891.15,23,0
02-02-2022,KPN Fresh J.P.Nagar,Fruits and vegetables,4860.2,19,0
02-02-2022,KPN Fresh J.P.Nagar,Dairy & Eggs,5964.6,23,1
02-02-2022,KPN Fresh J.P.Nagar,Staples & Grains,6348.65,25,0
02-02-2022,KPN Fresh J.P.Nagar,Frozen Foods,5079.05,20,0
02-02-2022,KPN Fresh BTM Layout (2nd Stage),Fruits and vegetables,5255.3,21,0
02-02-2022,KPN Fresh BTM Layout (2nd Stage),Dairy & Eggs,5428.4,21,0
02-02-2022,KPN Fresh BTM Layout (2nd Stage),Staples & Grains,5309.65,21,0
02-02-2022,KPN Fresh BTM Layout (2nd Stage),Frozen Foods,5657.25,22,0
03-02-2022,KPN Fresh Giri Nagar,Fruits and vegetables,4519.95,18,0
03-02-2022,KPN Fresh Giri Nagar,Dairy & Eggs,5515.6,22,0
03-02-2022,KPN Fresh Giri Nagar,Staples & Grains,6772.75,27,0
03-02-2022,KPN Fresh Giri Nagar,Frozen Foods,6065.95,24,1
03-02-2022,KPN Fresh R.R.Nagar-,Fruits and vegetables,5705.7,22,0
03-02-2022,KPN Fresh R.R.Nagar-,Dairy & Eggs,5644.5,22,0
03-02-2022,KPN Fresh R.R.Nagar-,Staples & Grains,5072.55,20,0
03-02-2022,KPN Fresh R.R.Nagar-,Frozen Foods,5667.85,22,0
03-02-2022,KPN Fresh J.P.Nagar,Fruits and vegetables,5932.5,23,1
03-02-2022,KPN Fresh J.P.Nagar,Dairy & Eggs,4910,19,0
03-02-2022,KPN Fresh J.P.Nagar,Staples & Grains,6154.3,24,1
03-02-2022,KPN Fresh J.P.Nagar,Frozen Foods,5857.1,23,1
03-02-2022,KPN Fresh BTM Layout (2nd Stage),Fruits and vegetables,6068.15,24,0
03-02-2022,KPN Fresh BTM Layout (2nd Stage),Dairy & Eggs,5122.25,20,1
03-02-2022,KPN Fresh BTM Layout (2nd Stage),Staples & Grains,5389.35,21,0
03-02-2022,KPN Fresh BTM Layout (2nd Stage),Frozen Foods,6716.75,26,0
04-02-2022,KPN Fresh Giri Nagar,Fruits and vegetables,4717.9,18,0
04-02-2022,KPN Fresh Giri Nagar,Dairy & Eggs,5937.55,23,0
04-02-2022,KPN Fresh Giri Nagar,Staples & Grains,5326.6,21,0
04-02-2022,KPN Fresh Giri Nagar,Frozen Foods,5604.8,22,0
04-02-2022,KPN Fresh R.R.Nagar-,Fruits and vegetables,5109.4,20,0
04-02-2022,KPN Fresh R.R.Nagar-,Dairy & Eggs,6400.05,25,0
04-02-2022,KPN Fresh R.R.Nagar-,Staples & Grains,5416.15,21,0
04-02-2022,KPN Fresh R.R.Nagar-,Frozen Foods,5660.35,22,0
04-02-2022,KPN Fresh J.P.Nagar,Fruits and vegetables,5418.45,21,0
04-02-2022,KPN Fresh J.P.Nagar,Dairy & Eggs,4960.35,19,0
04-02-2022,KPN Fresh J.P.Nagar,Staples & Grains,4263.75,17,0
04-02-2022,KPN Fresh J.P.Nagar,Frozen Foods,6261.85,25,0
04-02-2022,KPN Fresh BTM Layout (2nd Stage),Fruits and vegetables,4428.95,17,0
04-02-2022,KPN Fresh BTM Layout (2nd Stage),Dairy & Eggs,5431.55,21,0
04-02-2022,KPN Fresh BTM Layout (2nd Stage),Staples & Grains,5644.15,22,1
04-02-2022,KPN Fresh BTM Layout (2nd Stage),Frozen Foods,4888.95,19,1
05-02-2022,KPN Fresh Giri Nagar,Fruits and vegetables,5580.35,22,0
05-02-2022,KPN Fresh Giri Nagar,Dairy & Eggs,6129.25,24,0
05-02-2022,KPN Fresh Giri Nagar,Staples & Grains,5668.35,22,1
05-02-2022,KPN Fresh Giri Nagar,Frozen Foods,5810.05,23,0
05-02-2022,KPN Fresh R.R.Nagar-,Fruits and vegetables,5772.4,23,0
05-02-2022,KPN Fresh R.R.Nagar-,Dairy & Eggs,5155.4,20,0
05-02-2022,KPN Fresh R.R.Nagar-,Staples & Grains,4872.95,19,1
05-02-2022,KPN Fresh R.R.Nagar-,Frozen Foods,6674,26,0
05-02-2022,KPN Fresh J.P.Nagar,Fruits and vegetables,4850.95,19,1
05-02-2022,KPN Fresh J.P.Nagar,Dairy & Eggs,6766.5,27,1
05-02-2022,KPN Fresh J.P.Nagar,Staples & Grains,4836.45,19,0
05-02-2022,KPN Fresh J.P.Nagar,Frozen Foods,5384.2,21,0
05-02-2022,KPN Fresh BTM Layout (2nd Stage),Fruits and vegetables,5729.2,22,0
05-02-2022,KPN Fresh BTM Layout (2nd Stage),Dairy & Eggs,6069.9,24,0
05-02-2022,KPN Fresh BTM Layout (2nd Stage),Staples & Grains,5802.1,23,0
05-02-2022,KPN Fresh BTM Layout (2nd Stage),Frozen Foods,5422.1,21,0
06-02-2022,KPN Fresh Giri Nagar,Fruits and vegetables,6055.5,24,0
06-02-2022,KPN Fresh Giri Nagar,Dairy & Eggs,5358.35,21,0
06-02-2022,KPN Fresh Giri Nagar,Staples & Grains,5820.9,23,0
06-02-2022,KPN Fresh Giri Nagar,Frozen Foods,6248.5,24,1
06-02-2022,KPN Fresh R.R.Nagar-,Fruits and vegetables,4713,18,0
06-02-2022,KPN Fresh R.R.Nagar-,Dairy & Eggs,5045.5,20,0
06-02-2022,KPN Fresh R.R.Nagar-,Staples & Grains,5256.05,21,0
06-02-2022,KPN Fresh R.R.Nagar-,Frozen Foods,5250.25,21,1
06-02-2022,KPN Fresh J.P.Nagar,Fruits and vegetables,5411.7,21,0
06-02-2022,KPN Fresh J.P.Nagar,Dairy & Eggs,5559.6,22,0
06-02-2022,KPN Fresh J.P.Nagar,Staples & Grains,5008.7,20,0
06-02-2022,KPN Fresh J.P.Nagar,Frozen Foods,5270.1,21,0
06-02-2022,KPN Fresh BTM Layout (2nd Stage),Fruits and vegetables,5083.75,20,0
06-02-2022,KPN Fresh BTM Layout (2nd Stage),Dairy & Eggs,6047.45,24,0
06-02-2022,KPN Fresh BTM Layout (2nd Stage),Staples & Grains,5701.2,22,0
06-02-2022,KPN Fresh BTM Layout (2nd Stage),Frozen Foods,5975.7,23,0
07-02-2022,KPN Fresh Giri Nagar,Fruits and vegetables,6412.3,25,0
07-02-2022,KPN Fresh Giri Nagar,Dairy & Eggs,5243.05,20,0
07-02-2022,KPN Fresh Giri Nagar,Staples & Grains,5011.25,20,0
07-02-2022,KPN Fresh Giri Nagar,Frozen Foods,5754.65,23,0
07-02-2022,KPN Fresh R.R.Nagar-,Fruits and vegetables,4961.65,19,0
07-02-2022,KPN Fresh R.R.Nagar-,Dairy & Eggs,5973.45,23,0
07-02-2022,KPN Fresh R.R.Nagar-,Staples & Grains,5647.65,22,0
07-02-2022,KPN Fresh R.R.Nagar-,Frozen Foods,6062.05,24,0
07-02-2022,KPN Fresh J.P.Nagar,Fruits and vegetables,5966.7,23,0
07-02-2022,KPN Fresh J.P.Nagar,Dairy & Eggs,6052.7,24,0
07-02-2022,KPN Fresh J.P.Nagar,Staples & Grains,6419.6,25,0
07-02-2022,KPN Fresh J.P.Nagar,Frozen Foods,5901.75,23,0
07-02-2022,KPN Fresh BTM Layout (2nd Stage),Fruits and vegetables,5746.15,22,0
07-02-2022,KPN Fresh BTM Layout (2nd Stage),Dairy & Eggs,6272.4,25,0
07-02-2022,KPN Fresh BTM Layout (2nd Stage),Staples & Grains,4817.7,19,1
07-02-2022,KPN Fresh BTM Layout (2nd Stage),Frozen Foods,5845.8,23,1
08-02-2022,KPN Fresh Giri Nagar,Fruits and vegetables,5755.3,23,0
08-02-2022,KPN Fresh Giri Nagar,Dairy & Eggs,5109.95,20,0
08-02-2022,KPN Fresh Giri Nagar,Staples & Grains,5217.7,20,0
08-02-2022,KPN Fresh Giri Nagar,Frozen Foods,5502.15,22,1
08-02-2022,KPN Fresh R.R.Nagar-,Fruits and vegetables,5704.05,22,0
08-02-2022,KPN Fresh R.R.Nagar-,Dairy & Eggs,5455,21,0
08-02-2022,KPN Fresh R.R.Nagar-,Staples & Grains,6438.95,25,0
08-02-2022,KPN Fresh R.R.Nagar-,Frozen Foods,5562.4,22,0
08-02-2022,KPN Fresh J.P.Nagar,Fruits and vegetables,5326.85,21,0
08-02-2022,KPN Fresh J.P.Nagar,Dairy & Eggs,4838.5,19,0
08-02-2022,KPN Fresh J.P.Nagar,Staples & Grains,5130.05,20,0
08-02-2022,KPN Fresh J.P.Nagar,Frozen Foods,5745.2,22,0
08-02-2022,KPN Fresh BTM Layout (2nd Stage),Fruits and vegetables,5052.25,20,0
08-02-2022,KPN Fresh BTM Layout (2nd Stage),Dairy & Eggs,5730.55,22,0
08-02-2022,KPN Fresh BTM Layout (2nd Stage),Staples & Grains,5439.55,21,0
08-02-2022,KPN Fresh BTM Layout (2nd Stage),Frozen Foods,5177.95,20,1
09-02-2022,KPN Fresh Giri Nagar,Fruits and vegetables,4666.95,18,0
09-02-2022,KPN Fresh Giri Nagar,Dairy & Eggs,5375.65,21,0
09-02-2022,KPN Fresh Giri Nagar,Staples & Grains,6495.45,25,0
09-02-2022,KPN Fresh Giri Nagar,Frozen Foods,5295.1,21,1
09-02-2022,KPN Fresh R.R.Nagar-,Fruits and vegetables,6698.35,26,1
09-02-2022,KPN Fresh R.R.Nagar-,Dairy & Eggs,5954.75,23,1
09-02-2022,KPN Fresh R.R.Nagar-,Staples & Grains,5772.7,23,1
09-02-2022,KPN Fresh R.R.Nagar-,Frozen Foods,5302.9,21,0
09-02-2022,KPN Fresh J.P.Nagar,Fruits and vegetables,6161.9,24,0
09-02-2022,KPN Fresh J.P.Nagar,Dairy & Eggs,5799.1,23,0
09-02-2022,KPN Fresh J.P.Nagar,Staples & Grains,5660,22,0
09-02-2022,KPN Fresh J.P.Nagar,Frozen Foods,5678.5,22,0
09-02-2022,KPN Fresh BTM Layout (2nd Stage),Fruits and vegetables,5364.15,21,1
09-02-2022,KPN Fresh BTM Layout (2nd Stage),Dairy & Eggs,5727.55,22,0
09-02-2022,KPN Fresh BTM Layout (2nd Stage),Staples & Grains,6175.9,24,0
09-02-2022,KPN Fresh BTM Layout (2nd Stage),Frozen Foods,5115.45,20,0
10-02-2022,KPN Fresh Giri Nagar,Fruits and vegetables,5726.25,22,1
10-02-2022,KPN Fresh Giri Nagar,Dairy & Eggs,5283.5,21,0
10-02-2022,KPN Fresh Giri Nagar,Staples & Grains,5099.75,20,0
10-02-2022,KPN Fresh Giri Nagar,Frozen Foods,6061.2,24,0
10-02-2022,KPN Fresh R.R.Nagar-,Fruits and vegetables,4557.15,18,1
10-02-2022,KPN Fresh R.R.Nagar-,Dairy & Eggs,5154.05,20,0
10-02-2022,KPN Fresh R.R.Nagar-,Staples & Grains,5895.45,23,0
10-02-2022,KPN Fresh R.R.Nagar-,Frozen Foods,5645.25,22,0
10-02-2022,KPN Fresh J.P.Nagar,Fruits and vegetables,5351.45,21,0
10-02-2022,KPN Fresh J.P.Nagar,Dairy & Eggs,5327.75,21,0
10-02-2022,KPN Fresh J.P.Nagar,Staples & Grains,5181.75,20,0
10-02-2022,KPN Fresh J.P.Nagar,Frozen Foods,5053.7,20,1
10-02-2022,KPN Fresh BTM Layout (2nd Stage),Fruits and vegetables,5519.4,22,0
10-02-2022,KPN Fresh BTM Layout (2nd Stage),Dairy & Eggs,4917.1,19,0
10-02-2022,KPN Fresh BTM Layout (2nd Stage),Staples & Grains,6373.15,25,0
10-02-2022,KPN Fresh BTM Layout (2nd Stage),Frozen Foods,4664.7,18,0
11-02-2022,KPN Fresh Giri Nagar,Fruits and vegetables,5574.35,22,0
11-02-2022,KPN Fresh Giri Nagar,Dairy & Eggs,5843.45,23,0
11-02-2022,KPN Fresh Giri Nagar,Staples & Grains,6358.9,25,0
11-02-2022,KPN Fresh Giri Nagar,Frozen Foods,5230.1,20,0
11-02-2022,KPN Fresh R.R.Nagar-,Fruits and vegetables,6333.45,25,0
11-02-2022,KPN Fresh R.R.Nagar-,Dairy & Eggs,5561.7,22,0
